,id,ico_id,ico_symbol,date,open,close,low,high,created_at,updated_at,volume,btc_open,btc_close,btc_low,btc_high,value_from_coinmarketcap,currency
85978,10510518,3306,ETH,2019-11-30 00:00:00,155.3166351318,152.5646209717,151.2520599365,156.6814727783,2019-11-30 23:55:36,2019-11-30 23:55:36,6568079360.0,0.02001182,0.02015736,0.01998394,0.02070129,1,USD
86214,11998262,3306,ETH,2019-12-01 00:00:00,152.2096557617,151.1676025391,147.0679321289,152.2096557617,2019-12-01 23:55:38,2019-12-01 23:55:38,7108500480.0,0.02010794,0.02036602,0.01981369,0.02050641,1,USD
86451,13489377,3306,ETH,2019-12-02 00:00:00,151.2009277344,149.0265960693,147.6682739258,152.0668945312,2019-12-02 23:55:38,2019-12-02 23:55:38,6677220864.0,0.0203657,0.02034418,0.02015875,0.02075922,1,USD
86692,15006337,3306,ETH,2019-12-03 00:00:00,149.0941772461,148.086227417,146.0016784668,149.9424285889,2019-12-03 23:55:42,2019-12-03 23:55:42,6209368064.0,0.02036253,0.02022144,0.01993679,0.02047491,1,USD
86937,16150053,3306,ETH,2019-12-04 00:00:00,147.8223419189,146.7018432617,145.0107727051,150.6808166504,2019-12-04 23:55:03,2019-12-04 23:55:03,7845215232.0,0.02019391,0.02020968,0.01997672,0.02075783,1,USD
87186,16221765,3306,ETH,2019-12-05 00:00:00,146.4617004395,149.1752166748,145.5602416992,150.6696014404,2019-12-05 23:55:02,2019-12-05 23:55:02,6742785024.0,0.02019595,0.02004132,0.01955566,0.02024209,1,USD
87435,16293381,3306,ETH,2019-12-06 00:00:00,149.649520874,149.1705474854,147.6233825684,149.6645965576,2019-12-06 23:55:02,2019-12-06 23:55:02,6447647744.0,0.02009175,0.01979856,0.01959321,0.01986413,1,USD
87685,16365381,3306,ETH,2019-12-07 00:00:00,149.3350219727,148.6548919678,148.463973999,149.7997131348,2019-12-07 23:55:02,2019-12-07 23:55:02,5911920128.0,0.01978734,0.01969296,0.01966767,0.01984462,1,USD
87935,16437381,3306,ETH,2019-12-08 00:00:00,148.7958984375,151.4060668945,148.3133392334,152.3428039551,2019-12-08 23:55:02,2019-12-08 23:55:02,6427105280.0,0.0196918,0.020005,0.01959637,0.02012877,1,USD
88188,16510546,3306,ETH,2019-12-09 00:00:00,151.3815765381,148.2932281494,147.6484985352,151.8638916016,2019-12-09 23:55:02,2019-12-09 23:55:02,6752166912.0,0.02001252,0.02004929,0.01996212,0.02053204,1,USD
88445,16516714,3306,ETH,2019-12-10 00:00:00,148.1319122314,147.8753662109,147.7303924561,148.5644683838,2019-12-10 01:55:02,2019-12-10 01:55:02,6789685760.0,0.02001539,0.01997925,0.01995966,0.02007235,1,USD
88687,16539004,3306,ETH,2019-12-19 00:00:00,133.0527801514,129.3211364746,125.9716644287,134.1906433105,2019-12-19 23:55:02,2020-01-24 19:37:26,9564699648.0,0.01828451,0.01795418,0.01748916,0.01863023,1,USD
88896,16598609,3306,ETH,2019-12-20 00:00:00,129.3843688965,129.0660552979,126.9853515625,129.7563018799,2019-12-20 23:55:01,2020-01-24 19:27:23,8173594112.0,0.01796295,0.01787912,0.01759088,0.01797473,1,USD
89107,16659022,3306,ETH,2019-12-21 00:00:00,129.0959625244,128.1309509277,127.6120910645,129.1476593018,2019-12-21 23:55:01,2020-01-24 19:22:31,7449064448.0,0.01788326,0.01781785,0.01774569,0.01795923,1,USD
89316,16719214,3306,ETH,2019-12-22 00:00:00,128.0981292725,132.3725128174,127.9284896851,133.1600341797,2019-12-22 23:55:01,2020-01-24 19:16:54,9121058816.0,0.01781328,0.01762244,0.01703082,0.01772728,1,USD
89525,16779500,3306,ETH,2019-12-23 00:00:00,132.3069915771,128.6140899658,127.4167175293,134.7317504883,2019-12-23 23:55:01,2020-01-24 19:07:38,9622497280.0,0.01761371,0.01748513,0.01732234,0.01831682,1,USD
89735,16839980,3306,ETH,2019-12-24 00:00:00,128.6292572021,129.0638885498,127.3087692261,131.6722869873,2019-12-24 23:55:01,2020-01-24 19:00:11,7961819648.0,0.01748719,0.01762558,0.01738589,0.0179818,1,USD
89946,16901897,3306,ETH,2019-12-25 00:00:00,129.0684967041,126.4546356201,124.8854904175,129.0684967041,2019-12-25 23:55:01,2020-01-24 18:55:31,8418018816.0,0.01762621,0.01738171,0.01716602,0.01774099,1,USD
90164,16964245,3306,ETH,2019-12-26 00:00:00,126.486328125,126.3612213135,125.4064407349,130.8983459473,2019-12-26 23:55:01,2020-01-24 18:50:22,8600871936.0,0.01738606,0.0174557,0.0173238,0.01808246,1,USD
90387,17028372,3306,ETH,2019-12-27 00:00:00,126.3687973022,127.2146072388,124.8208084106,128.0975646973,2019-12-27 23:55:01,2020-01-24 18:45:03,8299389952.0,0.01745674,0.01745035,0.01712199,0.01757147,1,USD
90614,17093748,3306,ETH,2019-12-28 00:00:00,127.2130126953,128.3227081299,126.8996963501,130.2581634521,2019-12-28 23:55:01,2020-01-24 17:33:32,8069298688.0,0.01745013,0.01753524,0.01734079,0.01779972,1,USD
90841,17159420,3306,ETH,2019-12-29 00:00:00,128.2668762207,134.7579803467,127.9976577759,136.8112030029,2019-12-29 23:55:01,2020-01-24 16:57:42,9708776448.0,0.01752761,0.01815496,0.01724419,0.01843158,1,USD
91070,17225285,3306,ETH,2019-12-30 00:00:00,134.7965240479,132.6334838867,131.5455627441,136.7573547363,2019-12-30 23:55:01,2020-01-24 16:37:55,9796952064.0,0.01816015,0.01818642,0.01803725,0.01875188,1,USD
91302,17292154,3306,ETH,2019-12-31 00:00:00,132.6122741699,129.6108551025,128.7981567383,133.7326660156,2019-12-31 23:55:04,2020-01-24 16:17:27,8936866816.0,0.01818351,0.01801753,0.01790455,0.01859051,1,USD
91538,17360111,3306,ETH,2020-01-01 00:00:00,129.6306610107,130.8020019531,129.1982879639,132.835357666,2020-01-01 23:56:08,2020-01-24 16:06:34,7935230464.0,0.01802028,0.01816651,0.01794377,0.01844891,1,USD
91777,17428511,3306,ETH,2020-01-02 00:00:00,130.8200378418,127.4101791382,126.9549102783,130.8200378418,2020-01-02 23:55:03,2020-01-24 16:01:35,8032709120.0,0.01816901,0.01823931,0.01817414,0.01872745,1,USD
92016,17497104,3306,ETH,2020-01-03 00:00:00,127.4112625122,134.1717071533,126.490020752,134.5540161133,2020-01-03 23:55:01,2020-01-24 15:55:02,10476845056.0,0.01823947,0.01826737,0.01722151,0.01831942,1,USD
92255,17565936,3306,ETH,2020-01-04 00:00:00,134.1685180664,135.0693664551,133.0405578613,136.0527191162,2020-01-04 23:55:54,2020-01-24 15:37:14,7430904320.0,0.01826694,0.01822637,0.0179526,0.01835906,1,USD
92494,17599549,3306,ETH,2020-01-05 00:00:00,135.0720977783,136.2767791748,135.0456237793,139.4102020264,2020-01-05 12:00:49,2020-01-24 15:13:54,7526675456.0,0.01822674,0.01838766,0.01822154,0.01881045,1,USD
92733,17621627,3306,ETH,2020-01-07 00:00:00,144.31199646,143.5439910889,140.4888763428,145.0017700195,2020-01-07 23:55:53,2020-01-24 14:51:26,9257954304.0,0.01857484,0.01758322,0.01720899,0.01776179,1,USD
92973,17690361,3306,ETH,2020-01-08 00:00:00,143.4878234863,141.2581329346,138.2682037354,146.8280029297,2020-01-08 23:55:07,2020-01-24 14:46:07,9387195392.0,0.01757634,0.01748274,0.01711269,0.01817209,1,USD
93213,17759120,3306,ETH,2020-01-09 00:00:00,141.1557769775,138.9792022705,136.2364044189,141.3939819336,2020-01-09 23:55:45,2020-01-24 14:41:28,7697325568.0,0.01747007,0.01763903,0.01729092,0.01794551,1,USD
93454,17827902,3306,ETH,2020-01-10 00:00:00,138.9670410156,143.9637756348,135.520401001,144.1673278809,2020-01-10 23:55:18,2020-01-24 14:31:49,9084816384.0,0.01763749,0.01762846,0.01659456,0.01765338,1,USD
93697,17897427,3306,ETH,2020-01-11 00:00:00,143.4091033936,142.9271087646,142.2079620361,146.4809112549,2020-01-11 23:56:01,2020-01-24 13:42:06,9332208640.0,0.01756054,0.01778245,0.01769298,0.0182246,1,USD
93956,17966929,3306,ETH,2020-01-12 00:00:00,143.0325469971,145.8739318848,142.7076416016,146.1458587646,2020-01-12 23:57:07,2020-01-24 12:45:53,8528167424.0,0.01779557,0.0178058,0.01741932,0.017839,1,USD
94183,18036079,3306,ETH,2020-01-13 00:00:00,146.2201385498,144.2265930176,142.9071350098,146.791229248,2020-01-13 23:55:03,2020-01-24 12:03:38,8378529280.0,0.01784806,0.01770913,0.01754712,0.01802403,1,USD
94426,18102497,3306,ETH,2020-01-14 00:00:00,144.2510528564,165.9553527832,144.0649261475,167.6815490723,2020-01-14 23:56:13,2020-01-24 11:36:18,16712317952.0,0.01771213,0.01879925,0.01631953,0.01899479,1,USD
94669,18172202,3306,ETH,2020-01-15 00:00:00,165.7346191406,166.230682373,161.1096191406,170.4256744385,2020-01-15 23:56:45,2020-01-24 11:18:00,15173694464.0,0.01877425,0.01887481,0.01829334,0.01935114,1,USD
94914,18241592,3306,ETH,2020-01-16 00:00:00,166.332824707,164.3910064697,159.7096405029,167.0581512451,2020-01-16 23:55:44,2020-01-24 11:08:12,13735192576.0,0.01888641,0.018844,0.01830738,0.01914973,1,USD
95186,18311683,3306,ETH,2020-01-17 00:00:00,164.4893798828,170.7799530029,162.775604248,173.0692138672,2020-01-17 23:57:15,2020-01-24 10:55:39,14997091328.0,0.01885527,0.01912636,0.01822992,0.01938274,1,USD
95406,18381590,3306,ETH,2020-01-18 00:00:00,170.7477264404,175.3656768799,166.7890167236,178.5287780762,2020-01-18 23:55:10,2020-01-24 10:51:04,14929342464.0,0.01912275,0.01960969,0.01865063,0.01996339,1,USD
95671,18451928,3306,ETH,2020-01-19 00:00:00,175.467590332,166.9698486328,163.676864624,177.2476348877,2020-01-19 23:57:43,2020-01-24 10:46:11,13713374208.0,0.01962108,0.01917817,0.01879994,0.02035868,1,USD
95898,18521495,3306,ETH,2020-01-20 00:00:00,166.9041290283,167.120513916,162.3316040039,169.1148834229,2020-01-20 23:55:26,2020-01-24 10:31:04,11144529920.0,0.01917062,0.01930323,0.01875009,0.01953359,1,USD
96144,18576859,3306,ETH,2020-01-21 00:00:00,167.0604705811,169.6971588135,165.8197174072,169.9101104736,2020-01-21 19:10:04,2020-01-24 10:11:12,9789369344.0,0.0192963,0.01940306,0.01895972,0.01942741,1,USD
96390,18594456,3306,ETH,2020-01-22 00:00:00,169.8682403564,168.3391723633,166.8181915283,170.9416809082,2020-01-22 23:55:03,2020-01-22 23:55:03,9207099392.0,0.01942262,0.01939881,0.01922353,0.01969871,1,USD
96705,18654962,3306,ETH,2020-01-23 00:00:00,168.2268676758,163.059387207,160.319519043,168.2268676758,2020-01-23 23:58:20,2020-01-23 23:58:20,10343681024.0,0.01937902,0.01937385,0.01904831,0.01998782,1,USD
96933,18681651,3306,ETH,2020-01-24 00:00:00,162.9502410889,162.8003082275,156.7507781982,164.2937011719,2020-01-24 09:57:02,2020-01-24 23:59:29,10645074944.0,0.0193838,0.01927992,0.0185635,0.01945678,1,USD
97193,18681921,3306,ETH,2020-01-06 00:00:00,136.3055419922,144.3041534424,136.0796356201,144.3281860352,2020-01-24 14:56:34,2020-01-24 14:56:34,9093746688.0,0.01839154,0.01857383,0.01751523,0.01857692,1,USD
97851,18682579,3306,ETH,2019-12-18 00:00:00,122.6568374634,133.0921936035,119.7800598145,133.3941650391,2020-01-24 19:43:15,2020-01-24 19:48:09,11864518656.0,0.01847098,0.01828993,0.01646053,0.01833142,1,USD
98097,18682825,3306,ETH,2019-12-17 00:00:00,133.6471862793,122.6038894653,121.3950805664,134.0115356445,2020-01-24 19:53:25,2020-01-24 19:56:52,9057166336.0,0.01927841,0.01846301,0.01828097,0.02018089,1,USD
98343,18683071,3306,ETH,2019-12-16 00:00:00,143.1395263672,133.6140289307,132.4566650391,143.2248535156,2020-01-24 20:00:39,2020-01-24 20:00:39,8992282624.0,0.02001307,0.01927363,0.01910668,0.02065997,1,USD
98589,18683317,3306,ETH,2019-12-15 00:00:00,142.8649902344,143.1149902344,139.4269561768,143.9253540039,2020-01-24 20:10:03,2020-01-24 20:10:03,7235153408.0,0.02005214,0.02000964,0.019494,0.02012294,1,USD
98835,18683563,3306,ETH,2019-12-14 00:00:00,144.953414917,142.8692321777,142.4345550537,145.529083252,2020-01-24 20:15:02,2020-01-24 20:15:02,7048067072.0,0.01993944,0.02005274,0.01999173,0.02042607,1,USD
99081,18683809,3306,ETH,2019-12-13 00:00:00,145.6556854248,144.9447479248,143.7465209961,145.8571014404,2020-01-24 20:20:04,2020-01-24 20:20:04,7264810496.0,0.02010948,0.01993824,0.01977342,0.02006375,1,USD
99327,18684055,3306,ETH,2019-12-12 00:00:00,143.6156616211,145.6040039062,141.4369812012,145.7516479492,2020-01-24 20:25:56,2020-01-24 20:25:56,7890383360.0,0.01989846,0.02010235,0.01952704,0.02012273,1,USD
99548,18684276,3306,ETH,2020-01-25 00:00:00,162.8832550049,161.4666137695,158.7661895752,163.1385192871,2020-01-25 00:01:10,2020-01-25 23:55:01,8257440256.0,0.01928655,0.01928638,0.01896383,0.01948608,1,USD
99819,18684547,3306,ETH,2020-01-26 00:00:00,160.9492797852,168.0185852051,160.2811279297,168.2203216553,2020-01-26 00:00:06,2020-01-26 23:55:01,9248776192.0,0.01923425,0.01955298,0.01865254,0.01957646,1,USD
100065,18684793,3306,ETH,2020-01-27 00:00:00,168.1444396973,170.8001708984,166.9745941162,172.8017730713,2020-01-27 00:00:07,2020-01-27 23:55:00,10994069504.0,0.01955889,0.01917656,0.01874704,0.01940129,1,USD
100311,18685039,3306,ETH,2020-01-28 00:00:00,170.9398345947,176.2053375244,170.9398345947,176.2550811768,2020-01-28 00:00:07,2020-01-28 23:55:01,11732663296.0,0.01918556,0.01888022,0.01831603,0.01888555,1,USD
100557,18685285,3306,ETH,2020-01-29 00:00:00,176.5385894775,175.9384307861,175.5969543457,178.7690124512,2020-01-29 00:00:07,2020-01-29 23:55:01,10748778496.0,0.0188638,0.01884865,0.01881207,0.0191519,1,USD
100803,18685531,3306,ETH,2020-01-30 00:00:00,174.5106658936,184.547454834,172.4755096436,186.2252960205,2020-01-30 00:00:07,2020-01-30 23:55:01,12615596032.0,0.0187311,0.01942784,0.01815699,0.01960447,1,USD
101049,18685777,3306,ETH,2020-01-31 00:00:00,184.7637634277,180.4209747314,176.2968139648,185.4058380127,2020-01-31 00:00:09,2020-01-31 23:55:00,11732568064.0,0.01943042,0.01927098,0.01883048,0.01980342,1,USD
101295,18686023,3306,ETH,2020-02-01 00:00:00,179.7451782227,183.7871398926,179.7451782227,183.7871398926,2020-02-01 00:00:08,2020-02-01 23:55:01,11586109440.0,0.019223,0.01957037,0.01913997,0.01957037,1,USD
101541,18686269,3306,ETH,2020-02-02 00:00:00,183.5535736084,188.6248168945,180.1739501953,193.0592346191,2020-02-02 00:00:07,2020-02-02 23:55:01,14047805440.0,0.01954179,0.02016832,0.01926473,0.02064246,1,USD
101787,18686515,3306,ETH,2020-02-03 00:00:00,188.2573394775,189.8683929443,188.142578125,193.3518981934,2020-02-03 00:00:08,2020-02-03 23:55:01,12389740544.0,0.02014662,0.02042533,0.02023968,0.02080008,1,USD
102033,18686761,3306,ETH,2020-02-04 00:00:00,190.0660858154,189.0579833984,185.4515686035,191.1114959717,2020-02-04 00:00:07,2020-02-04 23:55:00,11706141696.0,0.02045146,0.02059147,0.02019867,0.02081513,1,USD
102279,18687007,3306,ETH,2020-02-05 00:00:00,189.2983551025,204.7546234131,188.8780517578,206.8040008545,2020-02-05 00:00:07,2020-02-05 23:55:01,14882065408.0,0.02061857,0.02129899,0.01964748,0.02151217,1,USD
102525,18687253,3306,ETH,2020-02-06 00:00:00,204.2902069092,212.3337860107,202.2960357666,214.489654541,2020-02-06 00:00:07,2020-02-06 23:55:00,16417600512.0,0.02125051,0.02183794,0.02080558,0.02205966,1,USD
102771,18687499,3306,ETH,2020-02-07 00:00:00,212.7438812256,222.508102417,212.7438812256,222.9578857422,2020-02-07 00:00:07,2020-02-07 23:55:01,16645591040.0,0.02186518,0.02272764,0.0217303,0.02277359,1,USD
103017,18687745,3306,ETH,2020-02-08 00:00:00,222.2970275879,223.5280151367,215.7593383789,226.2808227539,2020-02-08 00:00:05,2020-02-08 23:55:01,16773580800.0,0.02269276,0.02265605,0.02186864,0.02293506,1,USD
103263,18687991,3306,ETH,2020-02-09 00:00:00,223.1436309814,228.6402587891,223.1436309814,229.8001861572,2020-02-09 00:00:05,2020-02-09 23:55:01,15032343552.0,0.02261946,0.02257187,0.02202923,0.02268638,1,USD
103509,18688237,3306,ETH,2020-02-10 00:00:00,228.8341674805,223.7212982178,218.1016693115,229.1065368652,2020-02-10 00:00:05,2020-02-10 23:55:01,16214844416.0,0.02261951,0.0226756,0.02210602,0.02322143,1,USD
103755,18688483,3306,ETH,2020-02-11 00:00:00,223.3891143799,235.9111480713,218.6176147461,236.475769043,2020-02-11 00:00:06,2020-02-11 23:55:00,16958788608.0,0.02266388,0.0231122,0.02141795,0.02316752,1,USD
104001,18688729,3306,ETH,2020-02-12 00:00:00,236.1309509277,265.1681213379,236.1309509277,272.2163696289,2020-02-12 00:00:06,2020-02-12 23:55:00,24460388352.0,0.02313142,0.02569524,0.02288149,0.02637823,1,USD
104247,18688975,3306,ETH,2020-02-13 00:00:00,265.1264648438,267.7386474609,259.1662902832,273.7410583496,2020-02-13 00:00:06,2020-02-13 23:55:00,25801177088.0,0.02567548,0.02622706,0.02538733,0.02681504,1,USD
104493,18689221,3306,ETH,2020-02-14 00:00:00,268.1631164551,284.0151367188,262.8029785156,284.0151367188,2020-02-14 00:00:05,2020-02-14 23:55:00,23434858496.0,0.02625349,0.02759055,0.0255299,0.02759055,1,USD
104739,18689467,3306,ETH,2020-02-15 00:00:00,285.424987793,264.400970459,264.400970459,287.1236877441,2020-02-15 00:00:06,2020-02-15 23:55:00,23689449472.0,0.0276786,0.02673823,0.02673823,0.02903612,1,USD
104985,18689713,3306,ETH,2020-02-16 00:00:00,264.5128173828,261.0135192871,242.4844055176,272.8510437012,2020-02-16 00:00:05,2020-02-16 23:55:00,25220167680.0,0.02674704,0.02624498,0.02438187,0.02743524,1,USD
105231,18689959,3306,ETH,2020-02-17 00:00:00,259.4702148438,266.7236633301,244.5670928955,266.7236633301,2020-02-17 00:00:05,2020-02-17 23:55:00,25997692928.0,0.02611827,0.027571,0.02528069,0.027571,1,USD
105477,18690205,3306,ETH,2020-02-18 00:00:00,265.9747314453,281.5067749023,261.4638977051,283.1271362305,2020-02-18 00:00:06,2020-02-18 23:55:00,26509850624.0,0.02744797,0.0277372,0.02576235,0.02789685,1,USD
105723,18690451,3306,ETH,2020-02-19 00:00:00,281.436706543,260.4182128906,260.3081970215,283.0020446777,2020-02-19 00:00:05,2020-02-19 23:55:01,22688421888.0,0.02774963,0.02702822,0.0270168,0.02937214,1,USD
105968,18690696,3306,ETH,2020-02-20 00:00:00,260.4803466797,258.3936157227,251.1864624023,263.4258422852,2020-02-20 00:00:05,2020-02-20 23:55:01,23277668352.0,0.02703933,0.02687273,0.02612319,0.02739607,1,USD
106213,18690941,3306,ETH,2020-02-21 00:00:00,257.7050170898,265.6497497559,255.8864593506,266.6727294922,2020-02-21 00:00:06,2020-02-21 23:55:01,20859922432.0,0.02682059,0.02740844,0.02640112,0.02751399,1,USD
106458,18691186,3306,ETH,2020-02-22 00:00:00,265.1629333496,262.0735168457,258.9131469727,266.1992492676,2020-02-22 00:00:06,2020-02-22 23:55:00,16888069120.0,0.02737465,0.02712355,0.02679647,0.02755055,1,USD
106703,18691431,3306,ETH,2020-02-23 00:00:00,262.2593383789,273.4446716309,261.9720153809,273.499420166,2020-02-23 00:00:05,2020-02-23 23:55:00,19526377472.0,0.02714006,0.02756425,0.02640776,0.02756977,1,USD
106948,18691676,3306,ETH,2020-02-24 00:00:00,273.5940246582,264.8642578125,260.1123657227,275.5395202637,2020-02-24 00:00:06,2020-02-24 23:55:00,22364657664.0,0.0275675,0.02748355,0.02699048,0.02859127,1,USD
107193,18691921,3306,ETH,2020-02-25 00:00:00,265.2230224609,248.8848114014,247.4661560059,265.2230224609,2020-02-25 00:00:06,2020-02-25 23:55:01,21939263488.0,0.02748375,0.02662517,0.02647341,0.028373,1,USD
107438,18692166,3306,ETH,2020-02-26 00:00:00,247.8955383301,226.3710784912,221.547744751,249.5765686035,2020-02-26 00:00:05,2020-02-26 23:55:01,26279593984.0,0.02653643,0.02563885,0.02509255,0.02826711,1,USD
107683,18692411,3306,ETH,2020-02-27 00:00:00,224.9414825439,225.4990539551,212.6645202637,237.2289276123,2020-02-27 00:00:06,2020-02-27 23:55:01,25537024000.0,0.02550206,0.02566588,0.02420508,0.02700096,1,USD
107928,18692656,3306,ETH,2020-02-28 00:00:00,227.3721466064,227.4291687012,217.0081329346,234.2089385986,2020-02-28 00:00:05,2020-02-28 23:55:01,22604625920.0,0.02588335,0.02616363,0.02496479,0.02694358,1,USD
108173,18692901,3306,ETH,2020-02-29 00:00:00,227.1539001465,220.1358795166,220.1358795166,232.1856689453,2020-02-29 00:00:05,2020-02-29 23:55:01,18182051840.0,0.02619257,0.0255507,0.0255507,0.0269493,1,USD
108418,18693146,3306,ETH,2020-03-01 00:00:00,219.986114502,218.6208648682,214.164855957,226.2421264648,2020-03-01 00:00:05,2020-03-01 23:55:01,18154866688.0,0.02558124,0.0255275,0.02500719,0.02641741,1,USD
108663,18693391,3306,ETH,2020-03-02 00:00:00,217.7260131836,230.3971405029,217.3067474365,232.7958374023,2020-03-02 00:00:05,2020-03-02 23:55:01,20298545152.0,0.02542799,0.02599236,0.02451556,0.02626297,1,USD
108908,18693636,3306,ETH,2020-03-03 00:00:00,230.4990539551,224.822265625,221.8670043945,232.197052002,2020-03-03 00:00:05,2020-03-03 23:55:01,19843899392.0,0.02598733,0.02557115,0.02523503,0.02640996,1,USD
109153,18693881,3306,ETH,2020-03-04 00:00:00,223.9662322998,224.0360565186,222.1287994385,227.899810791,2020-03-04 00:00:06,2020-03-04 23:55:02,16553467904.0,0.02548608,0.02562576,0.0254076,0.0260677,1,USD
109398,18694126,3306,ETH,2020-03-05 00:00:00,225.1656646729,228.7941131592,225.1656646729,234.1815643311,2020-03-05 00:00:05,2020-03-05 23:55:01,18145744896.0,0.0257178,0.02521003,0.02481023,0.02580366,1,USD
109643,18694371,3306,ETH,2020-03-06 00:00:00,229.5307617188,243.2504272461,228.9245910645,243.4463500977,2020-03-06 00:00:05,2020-03-06 23:55:01,19357208576.0,0.02528216,0.02666195,0.02509174,0.02668343,1,USD
109890,18694618,3306,ETH,2020-03-07 00:00:00,244.1871337891,237.6205444336,237.5639190674,249.6969909668,2020-03-07 00:00:05,2020-03-07 23:55:01,19410333696.0,0.02676743,0.02668002,0.02667367,0.02803597,1,USD
110137,18694865,3306,ETH,2020-03-08 00:00:00,236.4071807861,201.6543579102,201.6543579102,236.4071807861,2020-03-08 00:00:05,2020-03-08 23:55:01,21327796224.0,0.02653293,0.02487947,0.02487947,0.02916716,1,USD
110384,18695112,3306,ETH,2020-03-09 00:00:00,204.7157440186,200.672088623,192.5831604004,207.3494567871,2020-03-09 00:00:05,2020-03-09 23:55:01,23592685568.0,0.02524825,0.02535884,0.02433665,0.02620266,1,USD
110631,18695359,3306,ETH,2020-03-10 00:00:00,203.3635101318,200.8807678223,198.5230407715,205.6788787842,2020-03-10 00:00:06,2020-03-10 23:55:01,18376812544.0,0.0256654,0.02534653,0.02504904,0.02595194,1,USD
110878,18695606,3306,ETH,2020-03-11 00:00:00,200.845916748,194.2862243652,184.571395874,202.9345397949,2020-03-11 00:00:05,2020-03-11 23:55:01,16940666880.0,0.02539226,0.02456473,0.02333643,0.02565819,1,USD
111125,18695853,3306,ETH,2020-03-12 00:00:00,194.9733276367,115.9252624512,111.2215423584,194.9733276367,2020-03-12 00:00:05,2020-03-12 23:55:01,22345302016.0,0.02464451,0.02306665,0.02213071,0.03879552,1,USD
111372,18696100,3306,ETH,2020-03-13 00:00:00,114.2018661499,132.0098571777,95.6874160767,136.9223632812,2020-03-13 00:00:05,2020-03-13 23:55:01,27792615424.0,0.0229746,0.02392352,0.01734097,0.02481379,1,USD
111619,18696347,3306,ETH,2020-03-14 00:00:00,134.484375,123.2326660156,122.5839385986,134.484375,2020-03-14 00:00:05,2020-03-14 23:55:01,12722245632.0,0.02417172,0.02370916,0.02358435,0.02587392,1,USD
111866,18696594,3306,ETH,2020-03-15 00:00:00,122.9583282471,125.4461517334,121.8999710083,131.8958435059,2020-03-15 00:00:05,2020-03-15 23:55:01,12735853568.0,0.02364417,0.02318482,0.02252942,0.02437685,1,USD
112113,18696841,3306,ETH,2020-03-16 00:00:00,124.4579086304,110.5750808716,105.438911438,124.7463607788,2020-03-16 00:00:05,2020-03-16 23:55:01,15983440896.0,0.02308061,0.02207807,0.02105255,0.02490758,1,USD
112360,18697088,3306,ETH,2020-03-17 00:00:00,111.1847381592,114.2858505249,110.5266647339,118.5800170898,2020-03-17 00:00:06,2020-03-17 23:55:01,12082240512.0,0.02217274,0.02178136,0.02106491,0.02259977,1,USD
112607,18697335,3306,ETH,2020-03-18 00:00:00,113.5647888184,114.6988601685,111.799697876,115.8288192749,2020-03-18 00:00:05,2020-03-18 23:55:01,11583642624.0,0.02173227,0.0218476,0.02129537,0.02206283,1,USD
112854,18697582,3306,ETH,2020-03-19 00:00:00,115.378692627,136.7670288086,114.9407806396,140.4378967285,2020-03-19 00:00:04,2020-03-19 23:55:01,16436667392.0,0.0220254,0.02208185,0.01855788,0.02267454,1,USD
113101,18697829,3306,ETH,2020-03-20 00:00:00,136.863571167,131.7564849854,123.1497955322,150.4715423584,2020-03-20 00:00:06,2020-03-20 23:55:01,18881832960.0,0.02210617,0.02132106,0.01992831,0.02434956,1,USD
113348,18698076,3306,ETH,2020-03-21 00:00:00,132.5328216553,132.5492248535,127.2408447266,135.8696899414,2020-03-21 00:00:05,2020-03-21 23:55:01,13680633856.0,0.02138047,0.02149686,0.02063595,0.02203537,1,USD
113595,18698323,3306,ETH,2020-03-22 00:00:00,132.6697845459,122.9831390381,122.9093399048,136.0568389893,2020-03-22 00:00:05,2020-03-22 23:55:01,12461057024.0,0.02145002,0.02111513,0.02110246,0.02335977,1,USD
113842,18698570,3306,ETH,2020-03-23 00:00:00,122.5528640747,134.4424591064,121.8678817749,134.4424591064,2020-03-23 00:00:06,2020-03-23 23:55:01,14082285568.0,0.02102016,0.02092235,0.01896545,0.02092235,1,USD
114089,18698817,3306,ETH,2020-03-24 00:00:00,134.9498748779,138.7527313232,133.2755279541,141.9485321045,2020-03-24 00:00:05,2020-03-24 23:55:01,14617067520.0,0.0210323,0.02061765,0.01980378,0.02109252,1,USD
114336,18699064,3306,ETH,2020-03-25 00:00:00,138.7367401123,136.0658721924,134.3042297363,141.3232879639,2020-03-25 00:00:05,2020-03-25 23:55:01,12755829760.0,0.02059997,0.02037437,0.02036493,0.0205193,1,USD
114583,18699311,3306,ETH,2020-03-26 00:00:00,136.815246582,138.2450866699,134.9821014404,138.2984924316,2020-03-26 00:00:04,2020-03-26 23:55:01,11341655040.0,0.02047806,0.02057883,0.02035452,0.02055093,1,USD
114830,18699558,3306,ETH,2020-03-27 00:00:00,138.7928161621,133.9746704102,133.9746704102,139.8831176758,2020-03-27 00:00:05,2020-03-27 23:55:01,11369643008.0,0.02066464,0.02071529,0.02071529,0.02062136,1,USD
115077,18699805,3306,ETH,2020-03-28 00:00:00,133.0497283936,130.871307373,127.0587310791,133.0497283936,2020-03-28 00:00:05,2020-03-28 23:55:01,12182551552.0,0.02056474,0.0209714,0.02069912,0.02069061,1,USD
